5265.815992,1.000963399,0.005173355
5266.799648,1.00355537,0.005182894
5267.790504,1.007452291,0.005197234
5268.830012,1.007452291,0.005197234
5269.776262,1.020520067,0.005245324
5270.765415,1.015278509,0.005226035
5271.847832,1.00355537,0.005182894
5272.761847,0.999669202,0.006460741
5273.820901,1.000963399,0.005173355
5274.786757,1.000963399,0.006466694
5275.833668,1.00615212,0.00519245
5276.76849,1.007452291,0.005197234
5276.895928,1.013971134,0.005221224
5277.804957,0.990643127,0.005135377
5278.776599,1.013971134,0.00652653
5280.867838,1.004853147,0.00518767
5281.771002,1.011359994,0.005211615
5281.90578,0.991929006,0.005140109
5282.783461,1.002258787,0.006472653
5283.734276,1.023148096,0.006568744
5284.88682,1.017896874,0.00523567
5285.728906,1.024463928,0.006574796
5285.735776,1.013971134,0.00652653
5286.74023,1.012664963,0.006520521
5286.776562,0.931559285,0.126989925
5287.749412,1.00355537,0.005182894
5292.793821,1.00615212,0.00519245
5292.809972,0.944978715,0.058246222
5293.804675,1.00615212,0.00519245
5294.751854,0.999669202,0.005168593
5294.789256,0.99321607,0.005144845
5294.826447,1.00355537,0.005182894
5294.856518,1.008753659,0.005202023
5294.89629,0.991929006,0.005140109
5295.752864,1.004853147,0.00518767
5295.791236,0.998376197,0.005163834
5295.829697,1.000963399,0.005173355
5295.867639,1.00355537,0.005182894
5295.90722,1.00615212,0.00519245
5296.797164,1.000963399,0.005173355
5296.831636,0.99321607,0.005144845
5296.909168,0.986792588,0.005121207
5297.790331,0.997084383,0.00515908
5297.828362,0.99450432,0.005149586
5297.866154,0.990643127,0.005135377
5297.905265,0.99321607,0.005144845
5298.791246,0.998376197,0.005163834
5298.829107,0.991929006,0.005140109
5298.867049,1.00615212,0.00519245
5298.90653,0.995793757,0.005154331
5299.738098,0.981675058,0.002551187
5299.775729,1.008753659,0.005202023
5299.813491,1.025780971,0.003948513
5299.890143,1.000963399,0.005173355
5300.846894,0.997084383,0.00515908
5300.886585,1.033708758,0.005293858
5300.925446,0.997084383,0.00515908
5301.780422,1.00355537,0.005182894
5301.817753,1.002258787,0.005178122
5301.855275,0.998376197,0.005163834
5301.895516,1.00355537,0.005182894
5303.903192,1.000963399,0.005173355
5304.740853,0.991929006,0.006425136
5304.780184,1.00355537,0.005182894
5306.713629,1.002258787,0.005178122
5306.777741,1.007452291,0.005197234
5306.840852,0.997084383,0.00515908
5306.880043,1.010056226,0.005206817
5306.918934,0.991929006,0.005140109
5307.70341,1.008753659,0.005202023
5307.766941,1.004853147,0.00518767
5307.828333,0.997084383,0.00515908
5307.867684,1.012664963,0.005216417
5307.907354,1.004853147,0.00518767
5308.694699,0.999669202,0.005168593
5308.75655,0.99450432,0.005149586
5308.818082,0.998376197,0.005163834
5308.855982,0.997084383,0.00515908
5309.692467,1.00355537,0.006478617
5309.757508,0.991929006,0.005140109
5309.828069,0.99321607,0.005144845
5309.87216,0.976576347,0.005083611
5309.910521,0.998376197,0.005163834
5310.672193,0.991929006,0.005140109
5310.738144,0.998376197,0.005163834
5310.794504,0.99450432,0.005149586
5310.869956,0.979123354,0.003819738
5310.907946,0.999669202,0.005168593
5311.793349,0.999669202,0.005168593
5311.851719,1.016587089,0.00523085
5311.90063,0.995793757,0.005154331
5312.71497,1.020520067,0.006556655
5312.764331,1.00615212,0.00519245
5312.806871,1.004853147,0.006484587
5312.846652,0.991929006,0.005140109
5312.891502,1.007452291,0.005197234
5312.928643,1.002258787,0.005178122
5313.800722,0.982952673,0.006383845
5313.839722,1.000963399,0.006466694
5313.879953,1.000963399,0.006466694
5313.917783,1.008753659,0.006502529
5314.68848,1.002258787,0.006472653
5314.73092,1.000963399,0.006466694
5314.770591,1.011359994,0.005211615
5314.808141,1.010056226,0.005206817
5314.865941,1.00355537,0.006478617
5314.903122,0.976576347,0.006354514
5315.657167,1.00355537,0.007774341
5315.705928,1.008753659,0.007803035
5315.753908,1.002258787,0.006472653
5315.791438,1.000963399,0.006466694
5315.829318,0.99321607,0.006431056
5315.869419,1.015278509,0.007839052
5315.911409,1.002258787,0.006472653
5316.702403,1.00355537,0.007774341
5316.747444,0.990643127,0.007703065
5316.787264,0.995793757,0.007731496
5316.826484,0.985511437,0.006395615
5316.881674,1.012664963,0.011736938
5319.884871,1.021833477,0.009187775
5319.928751,1.011359994,0.009120326
5320.66494,0.984231466,0.005111782
5320.7039,0.988074919,0.006407407
5320.74787,0.997084383,0.00515908
5320.78533,1.000963399,0.005173355
5320.824739,0.99450432,0.005149586
5320.867019,0.99321607,0.005144845
5320.904469,0.989358431,0.005130649
5321.664277,0.990643127,0.006419221
5321.732217,1.008753659,0.005202023
5321.770757,0.995793757,0.005154331
5321.809987,0.999669202,0.005168593
5321.851456,1.000963399,0.006466694
5321.889076,0.985511437,0.006395615
5321.926306,0.984231466,0.006389727
5322.712623,1.008753659,0.005202023
5322.860192,1.010056226,0.005206817
5322.885402,0.995793757,0.005154331
5322.925791,0.990643127,0.005135377
5323.683117,1.012664963,0.006520521
5323.749046,1.012664963,0.005216417
5323.787386,1.007452291,0.005197234
5323.830646,1.00615212,0.00519245
5323.870075,1.015278509,0.005226035
5323.907535,0.990643127,0.006419221
5323.944835,1.013971134,0.007831836
5324.711848,1.000963399,0.005173355
5324.750978,1.002258787,0.005178122
5324.788348,1.000963399,0.006466694
5324.828717,1.00615212,0.00519245
5324.867447,1.015278509,0.005226035
5324.904777,1.00615212,0.00519245
5325.65001,0.991929006,0.005140109
5325.704179,1.00615212,0.00519245
5325.740709,1.00615212,0.00519245
5325.779028,1.008753659,0.005202023
5325.818538,1.004853147,0.00518767
5325.866027,1.007452291,0.005197234
5325.904757,1.012664963,0.005216417
5325.945316,1.007452291,0.00909516
5326.679018,0.99321607,0.005144845
5326.739697,1.011359994,0.005211615
5326.777087,1.010056226,0.005206817
5326.816626,1.007452291,0.005197234
5326.854876,0.995793757,0.005154331
5326.893335,1.015278509,0.005226035
5326.932065,1.00355537,0.005182894
5327.693175,0.999669202,0.005168593
5327.764104,1.000963399,0.005173355
5327.802993,1.00355537,0.005182894
5327.841293,1.008753659,0.006502529
5327.880242,0.998376197,0.005163834
5327.918372,1.00355537,0.005182894
5328.615081,1.011359994,0.005211615
5328.68908,1.008753659,0.005202023
5328.757959,1.024463928,0.003944878
5328.796319,1.00615212,0.00519245
5328.837048,1.002258787,0.005178122
5328.874807,1.011359994,0.005211615
5328.912587,1.010056226,0.005206817
5329.712773,1.012664963,0.005216417
5334.635208,1.002258787,0.005178122
5334.701306,1.019207867,0.005240495
5334.782094,1.00615212,0.00519245
5334.841853,1.002258787,0.005178122
5334.879552,0.998376197,0.005163834
5334.920181,1.00355537,0.006478617
5335.725439,1.000963399,0.005173355
5335.764678,0.999669202,0.005168593
5335.804327,0.990643127,0.005135377
5335.843726,0.998376197,0.005163834
5335.881435,0.995793757,0.006442914
5335.919124,1.013971134,0.005221224
5336.798529,0.991929006,0.005140109
5336.862937,1.002258787,0.005178122
5336.927925,0.988074919,0.005125926
5337.774469,1.008753659,0.005202023
5337.814368,1.012664963,0.005216417
5337.852747,0.989358431,0.005130649
5337.890686,1.000963399,0.005173355
5337.929135,0.997084383,0.006448851
5338.771978,0.970229317,0.005060254
5338.811186,0.995793757,0.007731496
5338.852475,0.99321607,0.006431056
5339.647549,0.965172696,0.006302057
5339.687367,0.976576347,0.006354514
5339.753765,1.000963399,0.006466694
